"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2" 0.00079588285732344 8.8537435415767e-05 0.00595683545202177 0.000111365586177753 0.00828538058964616 0.0252299991146945 8.14574666808238e-05 0.0009655741496989 5.93296334629899e-06 1.66581587471722e-05 0.00245478252305927 0.00144817777311675 0.00584961030394565 0.00616799403944019 1.01731684614073e-41 0.009275577951659 0.00243335220200695 1.13982823446617e-06 0.00738137526374764 0.00920382754981034 1.74193988443879e-05 0.00562360490829979 0.0226189827198877 9.83524130150124e-05 1.3335086627084e-21 2.93412986228878e-05 0.00210086581201057 0.000610938390100076 0.0329809557646901 0.00348789654529525 0.00612899062364786 1.11283666921085e-52 0.00285479942537646 0.0214936779953419 0.000316495337327844 5.01930423285245e-06 0.0464625806488489 0.000483756886886477 0.0299600281906404 0.00307020600273744 0.000304405600803198 0.0197437095219935 0.00517942838988849 0.0115315424145907 0.00050914496397704 0.00524440981987475 5.30468481636704e-05 1.58523666018415e-05 0.0171510745125327 1.06166250823347e-06 2.46746673163106e-05 0.00392392686400998 9.84290112507508e-05 0.00286207281928783 0.000749912972038853 0.000415050299506136 0.00618913873116691 0.00629987753254894 0.000797767685369636 0.00255790999920028 5.40834077773983e-06 0.00984814947810918 0.000503816868661336 0.000378446640737798 0.00261047905003197 0.000170234978909878 0.0116528137116389 0.000773868558463295 0.00180735576580418 0.0168084894500488 0.00624058872548345 0.0711693837727593 0.00269548066844185 0.0013843072121546 0.00227018581224104 0.00234909352610723 0.005258461487244 0.00579091939401754 0.00113507596923837 0.000492679175357871 0.00365371576837721 0.0206867740190432 1.35636414601715e-42 0.00577891010076438 6.47412320364845e-06 6.5882367020153e-08 0.000218306158527367 0.00624257981250655 0.0215970349005478 0.000200855357045891 6.76567692953599e-08 1.5095151076674e-10 0.000181538863744376 5.98064166767706e-05 0.00798218657169739 0.0047066872742316 0.00538454656582419 0.00894629678162327 0.000241209581258794 0.0371607927830383
"3" 0.0312083307035549 0.0115030093975291 0.0554312804825551 0.0114371653240479 0.0652546637076909 0.130240151864695 0.00973782828415306 0.0264441728648386 0.00449891091053399 0.00786761890160678 0.0404309093629866 0.0374759053445576 0.061093895628542 0.0608071994358598 8.01755852582557e-17 0.0709510384175094 0.0398898587843674 0.00230424691225532 0.0798315833709418 0.0866040776722728 0.00546086962965321 0.0578274672137075 0.11222233370289 0.0113931341546056 4.52783605121815e-09 0.00739924843526328 0.0325592934419854 0.0282324888781577 0.0930889332530018 0.0417723076845847 0.054569715800276 1.03194592331919e-20 0.0400676023679051 0.117316208403613 0.0155128194031186 0.00438594807564144 0.136062411095516 0.0208975839408404 0.120084725769537 0.0445483494205774 0.0182334132209783 0.115146179171722 0.0591257353915721 0.0887047604624556 0.0275411736151873 0.056611502620837 0.0101537931742839 0.0045135650969991 0.0877252963064685 0.00440842394885559 0.00951454096062594 0.0445167042319995 0.0156010465011882 0.0543111418785025 0.031592320179656 0.0169629519091339 0.0745477095789892 0.0590376707318014 0.0268997341201709 0.0420706313875647 0.00462044212134464 0.0644704133225148 0.0242491320051788 0.0209820234439675 0.0583836778218022 0.0144782892505428 0.0690288608211903 0.0265963451630245 0.044818356992434 0.108401816050634 0.0591657491257011 0.148615822740844 0.0403931133686569 0.0327559143139416 0.03831935141831 0.043364002079148 0.0528535334041835 0.0595927402804551 0.0263316053555751 0.0192358815108972 0.0556023782925975 0.0841646018052579 1.7956802469836e-17 0.0543209486837978 0.00427576306000703 0.00065406332640011 0.0218915486708101 0.0606478894213885 0.105340662468593 0.0158197587523927 0.000746899520359127 8.25076519095917e-05 0.0153542937120429 0.0100522050728768 0.072341995613941 0.0720348025077426 0.051086329895441 0.0877193575510516 0.0139087154526941 0.100609031188015
"4" 0.135913425723448 0.0916237088783392 0.127024877699504 0.0841734468133013 0.136227931937065 0.200789654463401 0.0777097796485236 0.104242730102301 0.0753076766814592 0.101479663264644 0.122089561295848 0.135800134194965 0.143867152417737 0.140196340194233 1.40513884765408e-06 0.144268039521974 0.120519499180695 0.0591921437815008 0.180135989331427 0.182469147671413 0.0668144314861019 0.136746514540535 0.176910596623367 0.0874559932953789 0.000670237355835683 0.0796970845599288 0.099434746051505 0.13282402375271 0.123342187298484 0.110753600025576 0.123214813555015 1.05514452850053e-07 0.113877770257702 0.189380720521266 0.0830846694015242 0.0769782591968102 0.170205313975188 0.101623483688799 0.172665403218006 0.125980753379012 0.102172272990384 0.191164247713056 0.144900040215157 0.172814087794522 0.137395274105118 0.136917798846579 0.0940793825218692 0.0553058645744068 0.147084212301507 0.11730223081419 0.110789374508268 0.114356024693034 0.124440261553276 0.163155091207618 0.140672536861937 0.0836477788902378 0.177562501350422 0.134194302450536 0.114236763702771 0.126087459290351 0.079666017826943 0.125438626103907 0.119260439689329 0.111473923532588 0.182641806704265 0.0956589838336273 0.127692363010959 0.113972369090958 0.154218553675319 0.18926731885772 0.135040418971872 0.162298660506561 0.11762423640938 0.117768575673231 0.117895009020378 0.134985416308046 0.12584256688821 0.140190850814995 0.0974508157751296 0.0913748139363729 0.15350065924536 0.130211173930577 5.21515594252255e-07 0.125400206568853 0.0693636133542577 0.0345066499777754 0.140333339180072 0.139112516213667 0.167340312892226 0.100129740811789 0.0395017110639566 0.0205016911313813 0.100153502094691 0.0894665970467481 0.156271347207405 0.188159750092895 0.119565808053591 0.186992602395434 0.0805311768695323 0.129677323061335
"5" 0.229238359302601 0.215988003945221 0.169156275675138 0.196808054587483 0.17178243333321 0.199896357427248 0.191113652347013 0.181215288804508 0.244492587743712 0.274590006331718 0.183807635911186 0.213786240499758 0.188223172789266 0.183006416947605 0.030444073590556 0.177553516181499 0.182026261429566 0.238479984324888 0.217192673962177 0.213275278690888 0.200568646395039 0.181448753254782 0.185364229865759 0.205817616020383 0.113637568555765 0.217980208801522 0.157057103334122 0.232093522566496 0.129450589616525 0.161340900316297 0.164109687186373 0.0238412727482387 0.169831107107755 0.196207322424423 0.171826357243995 0.252233406671997 0.162597020602436 0.19321299131761 0.175035508750211 0.183338548094372 0.204976799172003 0.199772348572365 0.192308130827125 0.19913783440467 0.242721748668106 0.183305303103907 0.232652128918777 0.173793869186293 0.166014506831344 0.371139230852918 0.281305953231544 0.163326105453341 0.267642550063617 0.226555639349942 0.236718998966724 0.167015688466232 0.219656702358986 0.17594496806696 0.200140544562168 0.187816445225381 0.256730015611452 0.156170431477382 0.21853220631123 0.214204149594318 0.247704335971386 0.207843214484692 0.154975600333033 0.200497881567492 0.229333713241826 0.202643084941901 0.177101926514569 0.146987809787545 0.175956571205888 0.191791137848445 0.180284515836187 0.200673008239213 0.170636887739753 0.184516585821865 0.167502629370648 0.176347299106213 0.210218713409491 0.14543787626863 0.0182181547375634 0.167972174968787 0.22821000228362 0.205879352954811 0.268823193194941 0.181547066068434 0.178709263498973 0.211516868722682 0.226804965349329 0.22744772864838 0.213967049519521 0.221142783995304 0.193214583447019 0.236271095960541 0.162691860630701 0.217767949700281 0.173040104845249 0.133224531643148
"6" 0.23229188618492 0.25930376499538 0.170832664602986 0.244802144861017 0.167801937929979 0.159960167609903 0.245387327798809 0.20421015619149 0.310670703707231 0.304960675383713 0.19263250548873 0.216454022991404 0.182252505935336 0.178639917113325 0.658128781654853 0.169487915595111 0.191661771106455 0.330394958395064 0.18981367902477 0.18449549377077 0.272964567201295 0.179141707555886 0.15844793808699 0.252105278392454 0.571224936977194 0.276064202886915 0.176216033878642 0.23757473939001 0.121249508356808 0.172755103821548 0.167111895112487 0.741201288025168 0.181447831925518 0.162830492621417 0.21280297864663 0.315821022875422 0.136138576603792 0.221745716156338 0.149275737116198 0.189112907563357 0.235414121084114 0.165512231665099 0.186233809470283 0.175867520769178 0.244056265105764 0.181232346916803 0.274769089973009 0.254570387930534 0.15383028125081 0.336441249208698 0.30030343085138 0.172600264147641 0.276673800878779 0.209919822983224 0.235854215178046 0.205436600995242 0.193839457745336 0.174259182797674 0.21861307115475 0.194424507834701 0.316283070127087 0.155332383706084 0.234936803062316 0.237148140256973 0.216076308783615 0.245435361591207 0.152284626820916 0.219260999244222 0.218770274807076 0.169611607579858 0.175084993442928 0.121596759437905 0.186344514586302 0.205731439840503 0.191556736340392 0.202694529533563 0.173529843305162 0.180421430537862 0.192305165092337 0.210137363970533 0.19999355711928 0.138282206168682 0.583462778583049 0.170484955194002 0.302305995626779 0.34950815439622 0.263995935083112 0.177645683174736 0.156610337995211 0.245068497755675 0.360969585044052 0.431354400122542 0.247844576631053 0.267607243188502 0.179772090867083 0.202621240299302 0.167899477646998 0.186130911275804 0.217405493357167 0.122538921191409
"7" 0.172175866940548 0.204408344066082 0.146061380780013 0.205714848818819 0.14060204295856 0.112342211110197 0.210229367076667 0.176600475066192 0.21711500322035 0.192527929168085 0.16205838178086 0.167404133581157 0.147184786458559 0.14636768396551 0.306203257091593 0.138892197702431 0.162147151001315 0.230141969025237 0.13661819638656 0.133148534153132 0.22567612050968 0.147992396263493 0.119933458608751 0.205667565687238 0.289394555318434 0.215474821803234 0.16069881567669 0.175015810194066 0.106148858984924 0.153587966249439 0.144783551306157 0.233944087342444 0.158421618713598 0.118342320705283 0.192239375437834 0.213947718867765 0.105401009404522 0.186630608285398 0.114850237104959 0.158368806765162 0.191632275388774 0.119339566767408 0.149107867431723 0.132382354235394 0.173374900401056 0.149238770404732 0.204221652194151 0.230711427910294 0.126687311208106 0.134810328140244 0.185273981516798 0.152078620857999 0.180864593504559 0.152108821766401 0.170300341175698 0.187695536398836 0.139485884206286 0.145768206843722 0.178796320739054 0.161400862495987 0.210891098206147 0.135044846479584 0.181916568443188 0.186885539008491 0.144057264101796 0.198593917087451 0.131869591441367 0.179202453522524 0.159185390125466 0.122492420743322 0.146003800389548 0.0953435297281682 0.160087790743257 0.171101539867781 0.163189857748851 0.161892842000026 0.148380299270015 0.147481601143754 0.172651384855899 0.186278038846028 0.152578038735827 0.119444379174072 0.387924424765078 0.146413722525689 0.224527633956873 0.261151600335032 0.171122128189906 0.146146158017306 0.121958107758194 0.195737368212576 0.248138571720849 0.249700286620745 0.196424629648767 0.207155946590083 0.140958971634813 0.137912508778826 0.146696691875154 0.132042825775188 0.19619150729541 0.105550381199789
"8" 0.103422133670901 0.121185685795477 0.111757993272055 0.132591011090768 0.106366614101467 0.0723475778106433 0.136951992732095 0.127868531805584 0.100759413087268 0.0826563719917229 0.117701080322845 0.108072467904788 0.105311458338244 0.106707434821841 0.00521742049476215 0.10282080791911 0.118499444843141 0.0998198073628553 0.0863884915640063 0.0851597668583466 0.132875415190579 0.108554586174537 0.0837362312158253 0.127430729354528 0.0245553995739221 0.121010221517212 0.127576786903649 0.103328696542561 0.0888591982351199 0.120601213399035 0.112630980333852 0.00101314909755379 0.120859038903214 0.0787507244689902 0.140422113696255 0.0951345593022279 0.0774772229906321 0.127493965381617 0.0825270217945605 0.115374982243871 0.123688965450868 0.0784558780131021 0.105147508034346 0.089592598421689 0.0974668937559743 0.108776629786637 0.11083848822337 0.15080077003661 0.096470424146478 0.0306978325668735 0.0786533523547992 0.118681510118088 0.0866563267254197 0.0934959136962047 0.0990249185078271 0.140397009670767 0.0875939495496388 0.108948314076004 0.120400625312052 0.115594434367649 0.0923287890065017 0.107348095161472 0.112943190463784 0.117128174077144 0.0802171602519938 0.124476264627768 0.104981127294888 0.120437050930204 0.0966009330443147 0.0801949320549546 0.108691262470436 0.0721540553812063 0.119575985239109 0.119983180380167 0.119921648543891 0.110500856132533 0.113018054503147 0.106975920038867 0.131449483256753 0.135339862665321 0.100434328277842 0.0968023901876267 0.0103776366870474 0.112485477814612 0.112245281525807 0.110249034458414 0.0837616973955557 0.107098138086108 0.0878076823235188 0.121611023244636 0.0950723754338895 0.0619718638531114 0.120469365429875 0.118433381699362 0.0986123317740989 0.0804365665911894 0.114700664034941 0.082729366389254 0.141650362028402 0.0870474893799817
"9" 0.0534359362255972 0.0585318698134295 0.0789952096129333 0.070621933415017 0.0748092825195078 0.0438012861090729 0.0732604616118534 0.081525936900262 0.0347773209800533 0.0268631931580137 0.0769577505543892 0.0613073109783002 0.069111763797898 0.0715714505946874 5.06151239221264e-06 0.0707945495237473 0.0779967525947555 0.0307018318139861 0.0498040282526542 0.0499697452173692 0.0612417005030923 0.0731464184274671 0.0551944841645009 0.0647829415958012 0.000513672235340712 0.0536034987536987 0.0917241743210521 0.0520527902900584 0.0720522478134159 0.086659806965185 0.0811357035376364 9.72716587277489e-08 0.0837268845728357 0.0492139883443519 0.0880708180480664 0.0311950700891075 0.0548870181540577 0.074992870055791 0.0564843859321706 0.0760871477705195 0.067588082221404 0.0482928200369982 0.0677203926602283 0.0562034347913501 0.0463277548128417 0.0726693384317929 0.0479675275743082 0.0778675127918569 0.0694712544393373 0.00463759529564189 0.025497387673843 0.0849273782131583 0.0332017219467206 0.0510901821560954 0.0493030943351662 0.0909853622049681 0.0499101345874645 0.0751393340549085 0.0705381481616405 0.0744946038286853 0.0298156119728703 0.0800513476075259 0.0598485229745248 0.0622848032850105 0.0392714427405524 0.0649419287410994 0.0787115630463904 0.0703559803776126 0.0514811369413645 0.0489563617581926 0.0746183233024023 0.053245202918124 0.0808169110985427 0.0744669789960796 0.0792873732440469 0.0674063117981066 0.0792604452376461 0.0712492397292305 0.0889415288246383 0.0852619563347318 0.0594944802129674 0.0749705465098645 1.64809202003458e-05 0.0798131940647679 0.0421467178571427 0.0306887464100131 0.0335087610097984 0.0722628518738009 0.0597838383412783 0.0630840775405554 0.0237789183652414 0.00822429434081184 0.06145729123376 0.0544369185757586 0.0635951437569308 0.0420135929581474 0.0828483327169035 0.0474358923503274 0.0871411799322395 0.0696002005878757
"10" 0.0246566421746659 0.0242302616207073 0.0526174032747557 0.032588302765663 0.0498179087935773 0.0253209604537246 0.0337892756695168 0.0472457172665954 0.00960047859453683 0.00707816519635096 0.046504733070277 0.0315627082904332 0.0425107954415226 0.0450978151929509 5.16987008758463e-10 0.046167354655545 0.0474626619846475 0.00728285241822146 0.0267917079318497 0.0274881698694127 0.0234689911773275 0.0462500246079944 0.0348476526093521 0.0283794472658124 3.61465675413619e-06 0.0198580678765894 0.061222138640987 0.0232759285375824 0.0570474789076261 0.0582637742176928 0.0551760039490768 4.83169060316868e-13 0.0539569422333246 0.0293429471761427 0.0492590138674858 0.00812857241567777 0.0378244273909478 0.0394223548972689 0.0372776262164677 0.0465678983332438 0.0325879948272207 0.0282972083210453 0.0407499786107077 0.0333100993639128 0.0194123069576304 0.0454787676613008 0.0175056251395652 0.0336624127207584 0.0479801421919369 0.000513911121600819 0.0067458723622188 0.0569493228084841 0.0107517461616157 0.0255604087580952 0.0218472353465118 0.0529408201259844 0.0264398676554002 0.0487926804585072 0.0372232745947494 0.0443539313369005 0.00765283997104915 0.0569068160606898 0.0281560634618649 0.0292740119239324 0.0174561281476373 0.0295153243644503 0.056424210215519 0.0369943290430366 0.0248882270943703 0.0283616105221305 0.048209785982988 0.0385578639012457 0.0506750043143548 0.0421714517637144 0.0484267462968725 0.0377947692146091 0.0522502150276526 0.0445150283205731 0.0550797384745058 0.0482574394088723 0.0325639640351104 0.0561226431432057 2.79138612224727e-09 0.0533546497460118 0.0127521697462799 0.00622995978446772 0.0115185680840872 0.0458327774887779 0.0390363208225979 0.0285732399842837 0.00430475557938481 0.000677204142819243 0.0272979744823705 0.0212317750365758 0.0385866175466559 0.020202905509327 0.0563898560760004 0.025451699077898 0.047529822700633 0.054376152751352
